base_event,edge_on,edge_off,duration
early_tones,1911.190800792,NA,NA
outcome_tones,1911.190800792,NA,NA
lick,1911.323480458,1911.389560291,0.06607983300000342
lick_bout,1914.090233492,1914.290072989,0.19983949700008452
lick,1914.090233492,1914.123673408,0.03343991600013396
lick,1914.290072989,1914.356832821,0.06675983199988877
ITI,1914.890800792,1930.997187151,16.106386359
lick_bout,1917.32414535,1917.32414535,0.0
lick,1917.32414535,1917.390865183,0.06671983299997919
lick,1924.291767809,1924.325087725,0.033319915999982186
lick_bout,1924.291767809,1924.825206466,0.5334386570000333
lick,1924.391847557,1924.45816739,0.0663198330000796
lick,1924.558127138,1924.591407055,0.0332799170000726
lick,1924.658966884,1924.692126801,0.0331599170001482
lick,1924.825206466,1924.858166383,0.03295991699997103
lick,1925.625644451,1925.691764284,0.0661198330001298
lick_bout,1925.625644451,1926.525122186,0.8994777350001186
lick,1925.758844115,1925.858283865,0.09943974999987404
lick,1925.958323613,1926.058363361,0.10003974799997195
lick,1926.225362941,1926.358562606,0.13319966500012015
lick,1926.525122186,1926.691761767,0.16663958099979936
lick_bout,1928.592116982,1928.592116982,0.0
lick,1928.592116982,1928.658636815,0.06651983299980202
lick_bout,1929.925593625,1929.925593625,0.0
lick,1929.925593625,1930.05891329,0.13331966500004455
start_tone,1932.497187151,1932.597346899,0.10015974800012373
start_cues,1932.497187151,NA,NA
rewarded_cues,1932.497187151,NA,NA
rewarded_first_licks,1936.759856419,NA,NA
lick,1936.759856419,1936.793736334,0.03387991499994314
lick_bout,1936.759856419,1938.160412893,1.400556474000041
solenoid,1936.759976419,1936.789096346,0.029119927000010648
reward_tone,1936.760096419,1936.960215915,0.2001194959998429
outcome_tones,1936.760096419,NA,NA
reward_tones,1936.760096419,NA,NA
lick,1936.926616,1937.026935747,0.10031974699995772
lick,1937.160295411,1937.227015243,0.06671983199998976
lick,1937.293415076,1937.327214991,0.033799914999917746
lick,1937.426614741,1937.460014657,0.03339991600000758
lick,1937.560014405,1937.593334321,0.033319915999982186
lick,1937.693734068,1937.760013902,0.06627983400017001
lick,1937.827053733,1937.893373566,0.0663198330000796
lick,1937.993333314,1938.060453145,0.0671198310001273
lick,1938.160412893,1938.19373281,0.03331991699997161
lick,1938.726891467,1938.794051298,0.06715983100002632
lick_bout,1938.726891467,1939.460209621,0.7333181540000169
lick,1938.96021088,1938.994330794,0.034119914000029894
lick,1939.060170628,1939.12685046,0.06667983200009076
lick,1939.260570124,1939.360169873,0.0995997489999354
lick,1939.460209621,1939.526929453,0.06671983199998976
lick,1940.360447355,1940.427087187,0.06663983200019175
lick_bout,1940.360447355,1940.994165759,0.633718404000092
ITI,1940.460096419,1950.646457682,10.18636126299998
lick,1940.593766767,1940.660846598,0.06707983100000092
lick,1940.794246263,1940.860526096,0.06627983299995321
lick,1940.994165759,1941.093845508,0.0996797489999608
lick_bout,1946.561711743,1946.694631408,0.13291966500014496
lick,1946.561711743,1946.595191658,0.03347991500004355
lick,1946.694631408,1946.76131124,0.06667983199986338
lick_bout,1949.196385109,1949.196385109,0.0
lick,1949.196385109,1949.261664945,0.06527983599994513
start_tone,1952.146457682,1952.24657743,0.10011974799999734
early_cues,1952.146457682,NA,NA
start_cues,1952.146457682,NA,NA
lick,1952.662496383,1952.6954563,0.03295991699997103
lick_bout,1952.662496383,1952.662496383,0.0
early_first_licks,1952.662496383,NA,NA
early_tones,1952.66377638,NA,NA
outcome_tones,1952.66377638,NA,NA
error_tone,1952.66377638,1952.864935874,0.2011594939999668
lick,1955.562929081,1955.629288914,0.06635983299997861
lick_bout,1955.562929081,1955.729688661,0.16675957999996172
lick,1955.729688661,1955.796008494,0.0663198330000796
ITI,1956.36377638,1971.028686368,14.66490998800009
lick,1959.463479261,1959.529839094,0.06635983299997861
lick_bout,1959.463479261,1959.663158759,0.19967949800002316
lick,1959.663158759,1959.729838591,0.06667983200009076
lick,1966.09742256,1966.164142392,0.06671983199998976
lick_bout,1966.09742256,1966.530821469,0.4333989090000614
lick,1966.26410214,1966.331181971,0.06707983100000092
lick,1966.530821469,1966.630821217,0.09999974799984557
lick_bout,1970.364691817,1970.364691817,0.0
lick,1970.364691817,1970.431411649,0.06671983199998976
start_tone,1972.528686368,1972.628846116,0.10015974799989635
start_cues,1972.528686368,NA,NA
timeout_cues,1972.528686368,NA,NA
timeout_tone,1979.532588736,1981.536423691,2.003834955000002
outcome_tones,1979.532588736,NA,NA
timeout_tones,1979.532588736,NA,NA
lick_bout,1980.599826049,1980.999505043,0.39967899399994167
lick,1980.599826049,1980.666345881,0.06651983200003997
lick,1980.76622563,1980.832905462,0.06667983200009076
lick,1980.999505043,1981.066224875,0.06671983199998976
ITI,1983.232588736,1991.848953952,8.616365216000077
lick,1991.401438855,1991.467718688,0.06627983300018059
lick_bout,1991.401438855,1991.967797429,0.5663585740001054
lick,1991.568038435,1991.634478268,0.066439833000004
lick,1991.734398017,1991.801117849,0.06671983199998976
lick,1991.967797429,1992.034477261,0.06667983199986338
start_cues,1993.348953952,NA,NA
early_cues,1993.348953952,NA,NA
start_tone,1993.348953952,1993.4491137,0.10015974799989635
early_first_licks,1995.968747356,NA,NA
lick,1995.968747356,1996.035067189,0.0663198330000796
lick_bout,1995.968747356,1996.168506853,0.19975949700005913
outcome_tones,1995.970027353,NA,NA
error_tone,1995.970027353,1996.171146847,0.2011194940000678
early_tones,1995.970027353,NA,NA
lick,1996.168506853,1996.235066686,0.0665598329999284
lick_bout,1999.435538628,1999.602218209,0.16667958100015312
lick,1999.435538628,1999.502578459,0.06703983100010191
lick,1999.602218209,1999.668938041,0.06671983199998976
ITI,1999.670027353,2012.597221716,12.927194362999899
lick,2000.502815941,2000.569055775,0.06623983399981626
lick_bout,2000.502815941,2000.502815941,0.0
lick_bout,2008.470195883,2008.670195379,0.1999994959999185
lick,2008.470195883,2008.536835715,0.06663983199996437
lick,2008.670195379,2008.736915211,0.06671983199998976
lick,2009.004034539,2009.103594288,0.09955974900003639
lick_bout,2009.004034539,2009.004034539,0.0
lick,2010.003712022,2010.070871853,0.06715983100002632
lick_bout,2010.003712022,2010.003712022,0.0
lick_bout,2012.337386147,2012.504545726,0.16715957900009926
lick,2012.337386147,2012.371146062,0.033759915000018736
lick,2012.504545726,2012.605105473,0.1005597470000339
start_cues,2014.097221716,NA,NA
timeout_cues,2014.097221716,NA,NA
start_tone,2014.097221716,2014.197381464,0.10015974800012373
timeout_tones,2021.101124083,NA,NA
outcome_tones,2021.101124083,NA,NA
timeout_tone,2021.101124083,2023.104959039,2.0038349559999915
lick,2023.839437189,2023.906277021,0.06683983200014154
lick_bout,2023.839437189,2024.205796267,0.36635907800018686
lick,2024.00623677,2024.072396603,0.06615983300002881
lick,2024.205796267,2024.306316014,0.10051974699990751
ITI,2024.801124083,2034.485526611,9.684402527999964
lick_bout,2034.107371339,2034.307210836,0.19983949699985715
lick,2034.107371339,2034.173891172,0.06651983299980202
lick,2034.307210836,2034.407210584,0.09999974800007294
lick,2034.940689241,2035.007329073,0.06663983199996437
lick_bout,2034.940689241,2034.940689241,0.0
lick,2035.974486638,2036.040806471,0.0663198330000796
lick_bout,2035.974486638,2035.974486638,0.0
timeout_cues,2035.985526611,NA,NA
start_tone,2035.985526611,2036.085686359,0.10015974799989635
start_cues,2035.985526611,NA,NA
timeout_tones,2042.989428978,NA,NA
timeout_tone,2042.989428978,2044.993263933,2.003834955000002
outcome_tones,2042.989428978,NA,NA
lick_bout,2043.475147755,2043.641827335,0.16667957999993632
lick,2043.475147755,2043.542107586,0.06695983099984915
lick,2043.641827335,2043.708867167,0.06703983200009134
ITI,2046.689428978,2053.140759645,6.451330666999866
lick,2048.109816087,2048.176455919,0.06663983199996437
lick_bout,2048.109816087,2048.509255081,0.3994389939998655
lick,2048.275855669,2048.342575501,0.06671983199976239
lick,2048.509255081,2048.610454826,0.10119974500003082
lick_bout,2052.24348568,2052.409885261,0.16639958099995056
lick,2052.24348568,2052.309805513,0.06631983299985222
lick,2052.409885261,2052.476525093,0.06663983199996437
lick,2053.276563079,2053.34368291,0.0671198310001273
lick_bout,2053.276563079,2053.276563079,0.0
timeout_cues,2054.640759645,NA,NA
start_tone,2054.640759645,2054.740919392,0.10015974699990693
start_cues,2054.640759645,NA,NA
timeout_tone,2061.644662012,2063.648496967,2.003834955000002
outcome_tones,2061.644662012,NA,NA
timeout_tones,2061.644662012,NA,NA
lick_bout,2064.344815214,2064.71157429,0.3667590760001076
lick,2064.344815214,2064.414215039,0.06939982499989128
lick,2064.512054793,2064.578654625,0.06659983200006536
lick,2064.71157429,2064.812054037,0.1004797470000085
ITI,2065.344662012,2075.076064421,9.731402409000111
lick_bout,2065.945771183,2065.945771183,0.0
lick,2065.945771183,2066.011811017,0.06603983400009383
lick,2073.712911629,2073.746231545,0.033319915999982186
lick_bout,2073.712911629,2074.079710705,0.3667990760000066
lick,2073.846631292,2073.912951125,0.06631983299985222
lick,2074.079710705,2074.146670537,0.06695983200006594
early_cues,2076.576064421,NA,NA
start_cues,2076.576064421,NA,NA
start_tone,2076.576064421,2076.676184169,0.10011974799999734
early_first_licks,2078.613579291,NA,NA
lick_bout,2078.613579291,2078.78097887,0.16739957900017544
lick,2078.613579291,2078.680339123,0.06675983200011615
outcome_tones,2078.614859288,NA,NA
error_tone,2078.614859288,2078.816018781,0.20115949299997737
early_tones,2078.614859288,NA,NA
lick,2078.78097887,2078.846938704,0.06595983399984107
lick,2082.147770393,2082.214410226,0.0666398329999538
lick_bout,2082.147770393,2082.347969889,0.20019949600009568
ITI,2082.314859288,2097.853327077,15.538467788999696
lick,2082.347969889,2082.414529722,0.06655983300015578
lick_bout,2086.915158391,2087.581956712,0.6667983209999875
lick,2086.915158391,2086.981598224,0.066439833000004
lick,2087.081517972,2087.181437721,0.09991974900003697
lick,2087.314837385,2087.414917133,0.10007974800009833
lick,2087.581956712,2087.648636545,0.0666798329998528
lick_bout,2088.615034112,2088.848873523,0.23383941099973526
lick,2088.615034112,2088.681673944,0.06663983199996437
lick,2088.848873523,2088.948393272,0.09951974900013738
lick,2089.748551258,2089.81523109,0.06667983199986338
lick_bout,2089.748551258,2089.748551258,0.0
lick,2094.149020179,2094.21626001,0.06723983099982433
lick_bout,2094.149020179,2094.149020179,0.0
start_tone,2099.353327077,2099.453486825,0.10015974799989635
start_cues,2099.353327077,NA,NA
early_cues,2099.353327077,NA,NA
early_first_licks,2101.917000623,NA,NA
lick,2101.917000623,2101.983640455,0.06663983199996437
lick_bout,2101.917000623,2102.083600203,0.16659957999991093
outcome_tones,2101.91828062,NA,NA
early_tones,2101.91828062,NA,NA
error_tone,2101.91828062,2102.119400113,0.20111949300007836
lick,2102.083600203,2102.150760034,0.06715983100002632
ITI,2105.61828062,2118.84059424,13.222313620000023
lick_bout,2108.651143669,2109.051342661,0.40019899200024156
lick,2108.651143669,2108.684543585,0.03339991600023495
lick,2108.851263165,2108.917982997,0.06671983199976239
lick,2109.051342661,2109.151662409,0.10031974799994714
lick,2120.119514796,2120.186234628,0.06671983199976239
lick_bout,2120.119514796,2120.319514293,0.19999949699968056
lick,2120.319514293,2120.386274125,0.06675983200011615
rewarded_cues,2120.34059424,NA,NA
start_tone,2120.34059424,2120.440753988,0.10015974799989635
start_cues,2120.34059424,NA,NA
lick,2126.553778598,2126.62037843,0.06659983200006536
rewarded_first_licks,2126.553778598,NA,NA
lick_bout,2126.553778598,2126.553778598,0.0
solenoid,2126.553898597,2126.583538523,0.029639925999617844
reward_tone,2126.554018597,2126.754138093,0.20011949600029766
reward_tones,2126.554018597,NA,NA
outcome_tones,2126.554018597,NA,NA
lick,2127.053937338,2127.087217255,0.03327991699961785
lick_bout,2127.053937338,2127.653935828,0.5999984899999617
lick,2127.154977084,2127.220456919,0.06547983499967813
lick,2127.320936666,2127.387376499,0.066439833000004
lick,2127.487736246,2127.55393608,0.06619983399968987
lick,2127.653935828,2127.687655743,0.03371991499989235
lick,2128.087254737,2128.154134569,0.06687983199981318
lick_bout,2128.087254737,2128.087254737,0.0
lick_bout,2129.354531546,2129.354531546,0.0
lick,2129.354531546,2129.421051379,0.06651983299980202
ITI,2130.254018597,2141.70389668,11.44987808299993
lick_bout,2137.088712075,2137.38867132,0.29995924500008186
lick,2137.088712075,2137.12239199,0.03367991499999334
lick,2137.222031739,2137.288711572,0.0666798329998528
lick,2137.38867132,2137.455831151,0.06715983100002632
lick,2138.989027291,2139.022307207,0.03327991599962843
lick_bout,2138.989027291,2138.989027291,0.0
lick_bout,2139.92282494,2139.92282494,0.0
lick,2139.92282494,2139.989464772,0.06663983199996437
start_tone,2143.20389668,2143.304056427,0.10015974699990693
start_cues,2143.20389668,NA,NA
early_cues,2143.20389668,NA,NA
early_first_licks,2143.656215541,NA,NA
lick_bout,2143.656215541,2143.656215541,0.0
lick,2143.656215541,2143.723375372,0.06715983100002632
outcome_tones,2143.657535537,NA,NA
error_tone,2143.657535537,2143.858655031,0.2011194940000678
early_tones,2143.657535537,NA,NA
lick,2144.589733191,2144.623453106,0.03371991499989235
lick_bout,2144.589733191,2144.589733191,0.0
lick_bout,2145.523170841,2145.523170841,0.0
lick,2145.523170841,2145.589810673,0.06663983199996437
ITI,2147.357535537,2163.477201863,16.119666326000242
lick,2153.291311284,2153.324231201,0.03291991700007202
lick_bout,2153.291311284,2153.65811036,0.3667990760000066
lick,2153.459150861,2153.524670696,0.06551983500003189
lick,2153.65811036,2153.724350193,0.0662398330000542
lick_bout,2160.892812146,2161.058771728,0.16595958200014138
lick,2160.892812146,2160.959091979,0.06627983299995321
lick,2161.058771728,2161.125371561,0.06659983300005479
lick_bout,2162.39288837,2162.592287868,0.1993994979998206
lick,2162.39288837,2162.459328202,0.06643983200001458
lick,2162.592287868,2162.692327616,0.10003974800019932
early_cues,2164.977201863,NA,NA
start_tone,2164.977201863,2165.062121146,0.08491928300009022
start_cues,2164.977201863,NA,NA
lick,2165.059721656,2165.125881489,0.06615983300025619
lick_bout,2165.059721656,2165.059721656,0.0
early_first_licks,2165.059721656,NA,NA
error_tone,2165.062121146,2165.262121146,0.1999999999998181
early_tones,2165.062121146,NA,NA
outcome_tones,2165.062121146,NA,NA
ITI,2168.762121146,2183.035432624,14.273311477999869
lick,2173.027141597,2173.060861512,0.03371991499989235
lick_bout,2173.027141597,2173.160461261,0.13331966399982775
lick,2173.160461261,2173.227221093,0.06675983200011615
lick,2173.76081975,2173.827259583,0.066439833000004
lick_bout,2173.76081975,2173.76081975,0.0
lick,2182.461797845,2182.495157761,0.033359915999881196
lick_bout,2182.461797845,2182.628557425,0.16675957999996172
lick,2182.628557425,2182.695157257,0.06659983200006536
early_cues,2184.535432624,NA,NA
start_cues,2184.535432624,NA,NA
start_tone,2184.535432624,2184.635592372,0.10015974799989635
lick,2185.095631214,2185.162271046,0.06663983199996437
early_first_licks,2185.095631214,NA,NA
lick_bout,2185.095631214,2185.329230626,0.23359941199987588
early_tones,2185.09691121,NA,NA
outcome_tones,2185.09691121,NA,NA
error_tone,2185.09691121,2185.298030704,0.2011194940000678
lick,2185.329230626,2185.395630458,0.06639983200011557
ITI,2188.79691121,2203.086702143,14.28979093299995
lick_bout,2189.52986005,2189.729859547,0.1999994970001353
lick,2189.52986005,2189.596139883,0.06627983299995321
lick,2189.729859547,2189.796539379,0.06667983199986338
lick_bout,2190.330018036,2190.330018036,0.0
lick,2190.330018036,2190.396657868,0.06663983199996437
lick_bout,2196.297483012,2196.497202509,0.19971949699993274
lick,2196.297483012,2196.363842845,0.06635983299975123
lick,2196.497202509,2196.563962341,0.06675983200011615
lick,2199.631234619,2199.697634452,0.06639983299965024
lick_bout,2199.631234619,2199.830954116,0.19971949699993274
lick,2199.830954116,2199.897673948,0.06671983199976239
early_cues,2204.586702143,NA,NA
start_tone,2204.586702143,2204.686861891,0.10015974799989635
start_cues,2204.586702143,NA,NA
lick_bout,2205.798539092,2205.965218673,0.16667958100015312
lick,2205.798539092,2205.865178925,0.0666398329999538
early_first_licks,2205.798539092,NA,NA
error_tone,2205.799819089,2206.000938583,0.2011194940000678
early_tones,2205.799819089,NA,NA
outcome_tones,2205.799819089,NA,NA
lick,2205.965218673,2206.031898505,0.06667983199986338
ITI,2209.499819089,2224.013969457,14.514150367999719
lick_bout,2217.133550556,2217.533509549,0.39995899299992743
lick,2217.133550556,2217.200470387,0.06691983100017751
lick,2217.300190136,2217.400349884,0.1001597480003511
lick,2217.533509549,2217.633549297,0.10003974800019932
lick,2217.966908458,2218.000308373,0.03339991499979078
lick_bout,2217.966908458,2217.966908458,0.0
lick_bout,2219.467064681,2219.734424008,0.267359327000122
lick,2219.467064681,2219.533744513,0.06667983199986338
lick,2219.734424008,2219.80090384,0.06647983199991359
early_cues,2225.513969457,NA,NA
start_cues,2225.513969457,NA,NA
start_tone,2225.513969457,2225.614129205,0.1001597480003511
early_first_licks,2226.202007725,NA,NA
lick_bout,2226.202007725,2226.202007725,0.0
lick,2226.202007725,2226.268087559,0.06607983399999284
outcome_tones,2226.203287722,NA,NA
error_tone,2226.203287722,2226.404407215,0.20111949300007836
early_tones,2226.203287722,NA,NA
ITI,2229.903287722,2246.28827338,16.384985658000005
lick,2233.502509345,2233.536029261,0.03351991599993198
lick_bout,2233.502509345,2233.63582901,0.13331966500027193
lick,2233.63582901,2233.735868758,0.10003974799974458
lick,2238.169817595,2238.236937426,0.0671198310001273
lick_bout,2238.169817595,2238.336497175,0.1666795800001637
lick,2238.336497175,2238.403177008,0.0666798329998528
lick,2238.70389625,2238.769976084,0.06607983399999284
lick_bout,2238.70389625,2238.870615831,0.16671958100005213
lick,2238.870615831,2238.970615579,0.09999974799984557
lick,2242.137447606,2242.203847439,0.06639983300010499
lick_bout,2242.137447606,2242.137447606,0.0
lick_bout,2243.47056425,2243.47056425,0.0
lick,2243.47056425,2243.503924166,0.03335991600033594
lick_bout,2246.338077031,2246.538076527,0.19999949600014588
lick,2246.338077031,2246.404396864,0.06631983299985222
lick,2246.538076527,2246.60439636,0.06631983299985222
start_cues,2247.78827338,NA,NA
early_cues,2247.78827338,NA,NA
start_tone,2247.78827338,2247.888433128,0.10015974799989635
early_first_licks,2250.905585532,NA,NA
lick_bout,2250.905585532,2251.071905113,0.16631958100015254
lick,2250.905585532,2250.971865365,0.06627983300040796
error_tone,2250.906905528,2251.108025022,0.2011194940000678
outcome_tones,2250.906905528,NA,NA
early_tones,2250.906905528,NA,NA
lick,2251.071905113,2251.138344946,0.066439833000004
lick,2251.838503183,2251.905103015,0.06659983200006536
lick_bout,2251.838503183,2252.039062678,0.20055949500010684
lick,2252.039062678,2252.138502428,0.09943974999987404
ITI,2254.606905528,2268.42053766,13.813632131999839
lick_bout,2256.605811181,2256.77285076,0.16703957900017485
lick,2256.605811181,2256.672651013,0.06683983200036892
lick,2256.77285076,2256.839690592,0.06683983199991417
lick_bout,2261.573638674,2261.740318254,0.1666795800001637
lick,2261.573638674,2261.639838507,0.0661998330001552
lick,2261.740318254,2261.806558088,0.06623983400004363
lick_bout,2267.107704741,2267.440623903,0.3329191620000529
lick,2267.107704741,2267.140664659,0.03295991799996045
lick,2267.240704407,2267.307584238,0.06687983099982375
lick,2267.440623903,2267.507823734,0.06719983099992533
start_cues,2269.92053766,NA,NA
early_cues,2269.92053766,NA,NA
start_tone,2269.92053766,2270.020697408,0.1001597480003511
lick,2271.941372572,2271.975252487,0.03387991499994314
lick_bout,2271.941372572,2272.141492069,0.20011949699983234
early_first_licks,2271.941372572,NA,NA
error_tone,2271.942652569,2272.143812063,0.2011594939999668
early_tones,2271.942652569,NA,NA
outcome_tones,2271.942652569,NA,NA
lick,2272.141492069,2272.208051901,0.06655983200016635
ITI,2275.642652569,2289.321845039,13.679192470000089
lick_bout,2278.57563587,2278.709795532,0.13415966200000184
lick,2278.57563587,2278.608875786,0.033239916000184166
lick,2278.709795532,2278.776075365,0.06627983299995321
lick_bout,2279.576113351,2279.809072765,0.23295941400010634
lick,2279.576113351,2279.6757931,0.09967974900018817
lick,2279.809072765,2279.909192513,0.10011974799999734
lick_bout,2284.409861182,2284.576460762,0.16659957999991093
lick,2284.409861182,2284.443301098,0.03343991600013396
lick,2284.576460762,2284.643620593,0.06715983100002632
early_cues,2290.821845039,NA,NA
start_cues,2290.821845039,NA,NA
start_tone,2290.821845039,2290.921964787,0.10011974799999734
early_first_licks,2292.844239948,NA,NA
lick_bout,2292.844239948,2293.011079528,0.16683958000021448
lick,2292.844239948,2292.911279779,0.06703983099987454
early_tones,2292.845519944,NA,NA
outcome_tones,2292.845519944,NA,NA
error_tone,2292.845519944,2293.046679438,0.2011594939999668
lick,2293.011079528,2293.07767936,0.06659983199961061
lick,2293.311438771,2293.378118604,0.0666798329998528
lick_bout,2293.311438771,2293.311438771,0.0
ITI,2296.545519944,2310.00011298,13.454593036000006
lick_bout,2296.778270043,2297.044949372,0.2666793289999987
lick,2296.778270043,2296.844949876,0.06667983300030755
lick,2297.044949372,2297.111629204,0.06667983200031813
lick,2298.478505763,2298.545145595,0.06663983199996437
lick_bout,2298.478505763,2298.478505763,0.0
lick_bout,2305.27988864,2305.446208221,0.1663195809996978
lick,2305.27988864,2305.346528472,0.06663983199996437
lick,2305.446208221,2305.512808053,0.06659983200006536
lick,2306.079606627,2306.146246459,0.06663983199996437
lick_bout,2306.079606627,2306.313006039,0.2333994119999261
lick,2306.313006039,2306.379685871,0.06667983200031813
lick_bout,2307.91324201,2307.91324201,0.0
lick,2307.91324201,2307.979881842,0.06663983199996437
start_tone,2311.50011298,2311.600232728,0.10011974799999734
early_cues,2311.50011298,NA,NA
start_cues,2311.50011298,NA,NA
lick_bout,2311.613672694,2311.613672694,0.0
early_first_licks,2311.613672694,NA,NA
lick,2311.613672694,2311.680352526,0.06667983200031813
early_tones,2311.614992691,NA,NA
outcome_tones,2311.614992691,NA,NA
error_tone,2311.614992691,2311.816112184,0.20111949299962362
ITI,2315.314992691,2328.193347177,12.878354485999807
lick,2326.682954756,2326.749594588,0.06663983199996437
lick_bout,2326.682954756,2326.915914169,0.2329594130001169
lick,2326.915914169,2326.982954001,0.06703983199986396
early_cues,2329.693347177,NA,NA
start_cues,2329.693347177,NA,NA
start_tone,2329.693347177,2329.793466925,0.10011974799999734
lick,2332.216660824,2332.25002074,0.033359915999881196
early_first_licks,2332.216660824,NA,NA
lick_bout,2332.216660824,2332.216660824,0.0
early_tones,2332.217980821,NA,NA
outcome_tones,2332.217980821,NA,NA
error_tone,2332.217980821,2332.419100315,0.2011194940000678
ITI,2335.917980821,2349.30761402,13.389633198999945
lick,2337.250688151,2337.284448066,0.03375991500024611
lick_bout,2337.250688151,2337.250688151,0.0
lick,2347.718941796,2347.785981627,0.06703983100032929
lick_bout,2347.718941796,2347.919381291,0.20043949499995506
lick,2347.919381291,2347.985901124,0.06651983300025677
start_cues,2350.80761402,NA,NA
early_cues,2350.80761402,NA,NA
start_tone,2350.80761402,2350.907773768,0.10015974799989635
early_first_licks,2354.020405932,NA,NA
lick_bout,2354.020405932,2354.020405932,0.0
lick,2354.020405932,2354.053525848,0.03311991600003239
error_tone,2354.021685928,2354.222845422,0.2011594939999668
outcome_tones,2354.021685928,NA,NA
early_tones,2354.021685928,NA,NA
lick_bout,2354.487084757,2354.487084757,0.0
lick,2354.487084757,2354.55332459,0.0662398330000542
ITI,2357.721685928,2368.670845272,10.949159343999781
lick_bout,2358.887193679,2358.887193679,0.0
lick,2358.887193679,2358.954033511,0.06683983199991417
lick,2362.35438495,2362.388144865,0.03375991499979136
lick_bout,2362.35438495,2362.35438495,0.0
lick_bout,2364.354579914,2364.354579914,0.0
lick,2364.354579914,2364.421659746,0.06707983199976297
lick,2367.622171688,2367.688451521,0.06627983299995321
lick_bout,2367.622171688,2367.622171688,0.0
start_cues,2370.170845272,NA,NA
start_tone,2370.170845272,2370.271005019,0.10015974699990693
timeout_cues,2370.170845272,NA,NA
timeout_tones,2377.174747639,NA,NA
outcome_tones,2377.174747639,NA,NA
timeout_tone,2377.174747639,2379.178582594,2.003834955000002
ITI,2380.874747639,2388.822114539,7.947366899999906
early_cues,2390.322114539,NA,NA
start_cues,2390.322114539,NA,NA
start_tone,2390.322114539,2390.327594022,0.005479483000272012
lick,2390.325154531,2390.392074363,0.06691983200016693
lick_bout,2390.325154531,2390.325154531,0.0
early_first_licks,2390.325154531,NA,NA
outcome_tones,2390.327594022,NA,NA
early_tones,2390.327594022,NA,NA
error_tone,2390.327594022,2390.527594022,0.1999999999998181
ITI,2394.027594022,2408.986383774,14.95878975200003
lick_bout,2396.559178837,2396.726258416,0.16707957899961912
lick,2396.559178837,2396.592898752,0.03371991499989235
lick,2396.726258416,2396.792538249,0.06627983299995321
lick_bout,2397.493416485,2397.493416485,0.0
lick,2397.493416485,2397.559456318,0.06603983299964966
lick_bout,2398.326894386,2398.326894386,0.0
lick,2398.326894386,2398.39297422,0.06607983399999284
lick,2402.426804064,2402.460083981,0.0332799170000726
lick_bout,2402.426804064,2402.593483645,0.16667958100015312
lick,2402.593483645,2402.660323477,0.06683983199991417
lick_bout,2405.160477182,2405.327156763,0.16667958100015312
lick,2405.160477182,2405.227157014,0.06667983200031813
lick,2405.327156763,2405.393836595,0.06667983199986338
lick,2409.827865432,2409.861145348,0.03327991599962843
lick_bout,2409.827865432,2409.827865432,0.0
start_cues,2410.486383774,NA,NA
start_tone,2410.486383774,2410.586543522,0.10015974799989635
timeout_cues,2410.486383774,NA,NA
outcome_tones,2417.490286141,NA,NA
timeout_tones,2417.490286141,NA,NA
timeout_tone,2417.490286141,2419.494121096,2.003834955000002
ITI,2421.190286141,2431.04864823,9.858362088999911
lick_bout,2422.563393369,2422.929712447,0.3663190779998331
lick,2422.563393369,2422.629713202,0.06631983299985222
lick,2422.730032949,2422.829712698,0.09967974900018817
lick,2422.929712447,2423.030072194,0.10035974699985672
lick_bout,2429.730695325,2429.730695325,0.0
lick,2429.730695325,2429.797375157,0.06667983199986338
rewarded_cues,2432.54864823,NA,NA
start_cues,2432.54864823,NA,NA
start_tone,2432.54864823,2432.648807978,0.1001597480003511
lick,2436.464998371,2436.531638203,0.06663983199996437
rewarded_first_licks,2436.464998371,NA,NA
lick_bout,2436.464998371,2436.464998371,0.0
solenoid,2436.46511837,2436.494558296,0.029439926000122796
reward_tones,2436.46519837,NA,NA
outcome_tones,2436.46519837,NA,NA
reward_tone,2436.46519837,2436.665317866,0.2001194959998429
lick_bout,2436.998837027,2437.565115601,0.56627857400008
lick,2436.998837027,2437.032076943,0.033239916000184166
lick,2437.131676692,2437.198876523,0.06719983099992533
lick,2437.265116356,2437.332196187,0.0670798310002283
lick,2437.431795937,2437.498835768,0.06703983099987454
lick,2437.565115601,2437.631875433,0.06675983200011615
lick_bout,2438.198554006,2438.498513251,0.29995924500008186
lick,2438.198554006,2438.231913922,0.033359915999881196
lick,2438.331873671,2438.398873502,0.06699983099997553
lick,2438.498513251,2438.565593082,0.06707983099977355
lick_bout,2438.899232242,2438.899232242,0.0
lick,2438.899232242,2438.93199216,0.03275991800001066
ITI,2440.16519837,2453.411951929,13.246753559000354
lick_bout,2444.432858311,2444.566177975,0.13331966399982775
lick,2444.432858311,2444.466538226,0.03367991499999334
lick,2444.566177975,2444.633097807,0.06691983200016693
lick_bout,2449.633605217,2449.767324881,0.1337196640001821
lick,2449.633605217,2449.667045133,0.03343991600013396
lick,2449.767324881,2449.833804713,0.06647983199991359
start_cues,2454.911951929,NA,NA
rewarded_cues,2454.911951929,NA,NA
start_tone,2454.911951929,2455.012111677,0.10015974799989635
rewarded_first_licks,2458.43482306,NA,NA
lick_bout,2458.43482306,2458.60150264,0.1666795800001637
lick,2458.43482306,2458.468702974,0.033879913999953715
solenoid,2458.434943059,2458.464862984,0.029919924999830982
reward_tones,2458.435063059,NA,NA
